Order date,Chain,Suburb,State,Postcode,Manager,Category,Buyer,Sales,inventory
2019-03-26,0,75,1,2031,6,0,7,1347.43,4042.29
2019-04-19,0,75,1,2031,6,2,8,2236.87,8947.48
2019-11-29,0,75,1,2031,6,8,6,2305.08,4610.16
2020-04-07,0,75,1,2031,6,8,6,2235.05,2235.05
2019-05-27,0,75,1,2031,6,6,4,3594.53,17972.65
2022-10-19,0,75,1,2031,6,7,1,2376.72,2376.72
2019-10-31,0,75,1,2031,6,4,9,2349.93,2349.93
2019-03-30,0,75,1,2031,6,0,7,1936.19,1936.19
2019-09-25,0,75,1,2031,6,2,8,3416.45,13665.8
2020-04-28,0,75,1,2031,6,9,0,2762.04,2762.04
2019-02-19,0,75,1,2031,6,7,1,3237.54,6475.08
2021-08-20,0,75,1,2031,6,7,1,3910.4,11731.2
2022-08-21,0,75,1,2031,6,5,2,4599.91,9199.82
2020-01-27,0,58,3,4558,17,2,8,16.31,48.93
2019-07-11,0,58,3,4558,17,8,6,7,7
2020-10-16,0,58,3,4558,17,9,0,28.01,56.02
2021-10-12,0,58,3,4558,17,6,4,86,344
2022-02-11,0,58,3,4558,17,9,0,-4.99,14.97
2020-12-09,0,58,3,4558,17,6,4,233.54,700.62
2019-06-06,0,58,3,4558,17,5,2,-7.99,31.96
2022-11-01,0,58,3,4558,17,8,6,3,6
2019-08-26,0,58,3,4558,17,6,4,5,15
2021-09-11,0,58,3,4558,17,9,0,6,30
2022-11-02,0,58,3,4558,17,5,2,11.96,23.92
2018-12-12,0,58,3,4558,17,6,4,11.97,47.88
2019-11-14,0,58,3,4558,17,9,0,20,60
2022-06-11,0,58,3,4558,17,9,0,9.95,49.75
2020-02-06,0,58,3,4558,17,5,2,8.97,35.88
2022-12-06,0,58,3,4558,17,9,0,41,205
2021-12-28,0,58,3,4558,17,8,6,17.97,35.94
2018-12-11,0,58,3,4558,17,0,7,17.97,71.88
2022-05-11,0,58,3,4558,17,4,9,15.98,63.92
2021-11-13,0,58,3,4558,17,0,7,26.84,107.36
2020-01-21,0,58,3,4558,17,3,5,35.91,143.64
2022-01-31,0,58,3,4558,17,4,9,24.48,97.92
2021-02-15,0,58,3,4558,17,0,7,44.85,134.55
2020-03-20,0,58,3,4558,17,4,9,47.84,239.2
2020-10-01,0,58,3,4558,17,5,2,229.8,459.6
2021-08-15,0,58,3,4558,17,6,4,226.77,226.77
2019-12-15,0,58,3,4558,17,2,8,264.75,1323.75
2020-03-30,0,58,3,4558,17,1,3,395.17,1580.68
2020-05-04,0,58,3,4558,17,5,2,207.84,1039.2
2021-03-27,0,58,3,4558,17,5,2,235.88,471.76
2022-10-28,0,58,3,4558,17,1,3,451.39,2256.95
2021-08-26,0,58,3,4558,17,7,1,304.79,609.58
2020-05-12,0,58,3,4558,17,7,1,256.51,769.53
2018-12-30,0,58,3,4558,17,9,0,640.58,1921.74
2019-08-14,0,58,3,4558,17,9,0,532.22,1596.66
2022-01-17,0,58,3,4558,17,9,0,816.65,1633.3
2019-11-12,0,58,3,4558,17,6,4,1405.92,4217.76
2022-10-03,0,58,3,4558,17,9,0,993.46,3973.84
2022-08-20,0,58,3,4558,17,0,7,1131.08,4524.32
2021-12-16,0,58,3,4558,17,7,1,1057.78,5288.9
2021-11-17,0,58,3,4558,17,6,4,1093.42,5467.1
2021-02-23,0,58,3,4558,17,2,8,2196.37,8785.48
2022-06-10,0,58,3,4558,17,2,8,2243.86,4487.72
2021-05-10,0,58,3,4558,17,0,7,1829.31,1829.31
2021-12-20,0,58,3,4558,17,3,5,1801.3,5403.9
2021-09-14,0,58,3,4558,17,7,1,3123.33,9369.99
2022-01-21,0,58,3,4558,17,8,6,2818.26,2818.26
2022-06-25,0,58,3,4558,17,8,6,2281.29,2281.29
2022-05-02,0,58,3,4558,17,5,2,3105.29,9315.87
2020-08-12,0,58,3,4558,17,1,3,4987.58,24937.9
2022-02-15,0,58,3,4558,17,8,6,3253.49,3253.49
2019-07-11,0,58,3,4558,17,9,0,3332.93,6665.86
2020-06-18,0,58,3,4558,17,4,9,3229.53,6459.06
2021-07-23,0,58,3,4558,17,2,8,5426.84,16280.52
2020-01-25,0,58,3,4558,17,7,1,4524.69,22623.45
2019-01-20,0,58,3,4558,17,5,2,5296.2,15888.6
2021-06-18,0,58,3,4558,17,6,4,5600.67,16802.01
2021-10-09,0,59,1,2020,6,3,5,136.75,547
2022-08-05,0,59,1,2020,6,4,9,-20.97,83.88
2020-09-05,0,59,1,2020,6,5,2,-6.99,27.96
2022-05-22,0,59,1,2020,6,4,9,-6.99,6.99
2019-03-06,0,59,1,2020,6,5,2,-5.99,23.96
2019-05-12,0,59,1,2020,6,0,7,8,8
2021-01-30,0,59,1,2020,6,6,4,2,10
2019-08-13,0,59,1,2020,6,8,6,2.99,11.96
2020-04-18,0,59,1,2020,6,2,8,17.98,53.94
2022-11-02,0,59,1,2020,6,6,4,135.97,679.85
2019-03-02,0,59,1,2020,6,6,4,25.95,25.95
2019-07-10,0,59,1,2020,6,5,2,20,20
2019-10-01,0,59,1,2020,6,1,3,40.96,163.84
2022-09-28,0,59,1,2020,6,7,1,25.98,77.94
2022-07-31,0,59,1,2020,6,0,7,39.98,119.94
2018-12-13,0,59,1,2020,6,3,5,51.87,207.48
2021-08-13,0,59,1,2020,6,1,3,81.73,245.19
2020-05-16,0,59,1,2020,6,7,1,47.92,47.92
2019-07-14,0,59,1,2020,6,9,0,63.92,127.84
2021-08-17,0,59,1,2020,6,5,2,151.94,303.88
2022-01-05,0,59,1,2020,6,5,2,219.99,1099.95
2021-11-29,0,59,1,2020,6,9,0,137.94,551.76
2020-03-28,0,59,1,2020,6,9,0,86.96,260.88
2019-10-10,0,59,1,2020,6,9,0,123.38,123.38
2021-11-19,0,59,1,2020,6,8,6,143.76,143.76
2021-12-22,0,59,1,2020,6,5,2,218.78,218.78
2021-04-26,0,59,1,2020,6,6,4,324.43,1622.15
2019-04-18,0,59,1,2020,6,9,0,296.44,1185.76
2021-06-25,0,59,1,2020,6,1,3,533.3,1066.6
2019-08-28,0,59,1,2020,6,7,1,251.08,753.24
2021-07-08,0,59,1,2020,6,7,1,377.65,1510.6
2022-02-24,0,59,1,2020,6,4,9,234.46,703.38
2021-09-27,0,59,1,2020,6,3,5,677.79,1355.58
2022-09-28,0,59,1,2020,6,2,8,1266.78,5067.12
2022-08-07,0,59,1,2020,6,9,0,692.77,3463.85
2022-07-05,0,59,1,2020,6,8,6,1396.62,5586.48
2021-07-08,0,59,1,2020,6,6,4,955.72,4778.6
2021-08-05,0,59,1,2020,6,6,4,933.81,4669.05
2020-01-27,0,59,1,2020,6,9,0,913.78,1827.56
2021-10-09,0,59,1,2020,6,2,8,1412.28,1412.28
2021-04-23,0,59,1,2020,6,2,8,1745.55,8727.75
2019-12-25,0,59,1,2020,6,5,2,1405.56,2811.12
2019-06-07,0,59,1,2020,6,0,7,1489.29,4467.87
2019-06-18,0,59,1,2020,6,8,6,1394.87,1394.87
2022-03-13,0,59,1,2020,6,9,0,1921.27,1921.27
2021-01-10,0,59,1,2020,6,1,3,2658.35,10633.4
2020-02-17,0,59,1,2020,6,0,7,1817.3,9086.5
2022-10-13,0,59,1,2020,6,6,4,2799.09,8397.27
2019-01-19,0,59,1,2020,6,8,6,2263.32,2263.32
2021-06-22,0,59,1,2020,6,4,9,2373.92,7121.76
2019-09-06,0,59,1,2020,6,7,1,3164.01,3164.01
2019-07-16,0,59,1,2020,6,5,2,2942.76,8828.28
2020-02-13,0,59,1,2020,6,7,1,3201.91,16009.55
2019-09-23,1,18,5,7320,18,7,1,30,30
2022-11-25,1,18,5,7320,18,5,2,8,8
2019-12-06,1,18,5,7320,18,5,2,14,70
2019-06-23,1,18,5,7320,18,6,4,12,36
2019-07-20,1,18,5,7320,18,5,2,15.98,63.92
2019-09-20,1,18,5,7320,18,9,0,36,108
2019-08-08,1,18,5,7320,18,6,4,32.5,130
2021-05-20,1,18,5,7320,18,5,2,126.6,126.6
2020-01-28,1,18,5,7320,18,9,0,54.89,54.89
2022-07-17,1,18,5,7320,18,0,7,79.9,319.6
2020-07-12,1,18,5,7320,18,2,8,113.69,568.45
2021-12-12,1,18,5,7320,18,9,0,99.9,199.8
2020-11-21,1,18,5,7320,18,9,0,156.8,627.2
2020-02-23,1,18,5,7320,18,2,8,234.41,468.82
2022-05-17,1,18,5,7320,18,3,5,244.47,244.47
2022-05-31,1,18,5,7320,18,9,0,334.8,334.8
2020-08-31,1,18,5,7320,18,6,4,257.64,1030.56
2019-02-11,1,18,5,7320,18,4,9,430.35,1721.4
2019-04-22,1,18,5,7320,18,7,1,455.4,1821.6
2021-10-02,1,18,5,7320,18,0,7,570.4,1140.8
2021-05-02,1,18,5,7320,18,5,2,818.13,3272.52
2021-10-11,1,18,5,7320,18,8,6,916.55,3666.2
2019-09-08,1,18,5,7320,18,8,6,1531.62,1531.62
2020-03-15,1,18,5,7320,18,6,4,927.86,4639.3
2022-05-14,1,18,5,7320,18,0,7,807.32,3229.28
2019-04-26,1,18,5,7320,18,7,1,1096.45,1096.45
2020-04-19,1,18,5,7320,18,8,6,944.33,1888.66
2020-07-11,1,18,5,7320,18,5,2,1848.86,1848.86
2018-12-09,1,18,5,7320,18,7,1,1826.67,1826.67
2019-01-31,1,48,7,6052,20,6,4,2,2
2021-06-17,1,48,7,6052,20,2,8,4.99,24.95
2020-11-16,1,48,7,6052,20,6,4,2.5,7.5
2019-11-04,1,48,7,6052,20,2,8,7.99,31.96
2019-11-01,1,48,7,6052,20,7,1,9.99,39.96
2020-07-18,1,48,7,6052,20,9,0,48,192
2022-11-13,1,48,7,6052,20,0,7,15.98,79.9
2019-05-10,1,48,7,6052,20,9,0,39.96,159.84
2019-05-25,1,48,7,6052,20,5,2,60.95,243.8
2019-01-04,1,48,7,6052,20,9,0,116.91,350.73
2021-04-20,1,48,7,6052,20,0,7,227.61,682.83
2021-03-31,1,48,7,6052,20,7,1,131.76,658.8
2019-01-31,1,48,7,6052,20,6,4,137.85,413.55
2022-08-16,1,48,7,6052,20,3,5,166.71,833.55
2018-11-29,1,48,7,6052,20,9,0,167.89,671.56
2019-08-10,1,48,7,6052,20,2,8,154.63,309.26
2019-11-17,1,48,7,6052,20,9,0,156.79,783.95
2020-04-23,1,48,7,6052,20,7,1,167.72,838.6
2022-09-30,1,48,7,6052,20,5,2,144.86,724.3
2019-09-09,1,48,7,6052,20,9,0,193.79,775.16
2018-12-30,1,48,7,6052,20,2,8,305.45,1221.8
2020-08-10,1,48,7,6052,20,4,9,397.79,1988.95
2022-05-31,1,48,7,6052,20,8,6,624.83,1874.49
2019-03-21,1,48,7,6052,20,6,4,567.18,567.18
2021-09-02,1,48,7,6052,20,7,1,953.78,4768.9
2019-06-28,1,48,7,6052,20,5,2,909.08,3636.32
2021-06-01,1,48,7,6052,20,5,2,1022.38,1022.38
2021-04-18,1,48,7,6052,20,8,6,1320.06,2640.12
2021-11-12,1,48,7,6052,20,0,7,926.04,926.04
2020-05-04,1,48,7,6052,20,8,6,1541.5,6166
2021-01-18,1,48,7,6052,20,7,1,2277.37,2277.37
2019-05-20,1,38,0,2609,5,9,0,16,32
2019-01-04,1,38,0,2609,5,9,0,40,200
2019-01-04,1,38,0,2609,5,6,4,4.02,16.08
2021-05-11,1,38,0,2609,5,5,2,30,30
2019-04-09,1,38,0,2609,5,7,1,4.99,9.98
2021-09-02,1,38,0,2609,5,9,0,19.98,59.94
2022-09-11,1,38,0,2609,5,9,0,55.95,167.85
2020-01-19,1,38,0,2609,5,0,7,31.96,127.84
2019-05-15,1,38,0,2609,5,7,1,55.93,223.72
2021-02-12,1,38,0,2609,5,6,4,44.94,224.7
2020-01-23,1,38,0,2609,5,2,8,95.75,478.75
2020-09-11,1,38,0,2609,5,3,5,214.58,1072.9
2021-08-14,1,38,0,2609,5,0,7,397.44,1192.32
2020-05-29,1,38,0,2609,5,7,1,165.77,663.08
2022-02-13,1,38,0,2609,5,2,8,172.6,517.8
2022-10-13,1,38,0,2609,5,3,5,151.81,455.43
2019-09-09,1,38,0,2609,5,4,9,193.75,775
2019-04-15,1,38,0,2609,5,8,6,232.92,1164.6
2019-07-09,1,38,0,2609,5,0,7,257.25,1029
2021-03-30,1,38,0,2609,5,5,2,215.74,431.48
2022-01-18,1,38,0,2609,5,8,6,389.86,1169.58
2021-02-24,1,38,0,2609,5,6,4,795.04,795.04
2019-02-10,1,38,0,2609,5,5,2,795,2385
2020-04-30,1,38,0,2609,5,5,2,895.45,895.45
2020-06-20,1,38,0,2609,5,7,1,953.24,3812.96
2020-12-26,1,38,0,2609,5,8,6,1135.71,5678.55
2022-03-20,1,38,0,2609,5,7,1,2798.26,11193.04
2021-06-05,0,23,1,2154,10,4,9,14,28
2020-12-14,0,23,1,2154,10,5,2,32,96
2021-06-08,0,23,1,2154,10,5,2,128.01,128.01
2020-02-22,0,23,1,2154,10,9,0,-4.99,24.95
2019-08-28,0,23,1,2154,10,6,4,5,15
2018-12-17,0,23,1,2154,10,4,9,11,11
2021-08-18,0,23,1,2154,10,4,9,2,6
2020-07-19,0,23,1,2154,10,5,2,7,14
2022-07-07,0,23,1,2154,10,8,6,8.97,26.91
2021-09-28,0,23,1,2154,10,6,4,5.98,29.9
2022-01-27,0,23,1,2154,10,9,0,7.98,15.96
2022-11-18,0,23,1,2154,10,5,2,15.96,79.8
2019-09-05,0,23,1,2154,10,0,7,75.9,227.7
2022-05-19,0,23,1,2154,10,5,2,20,20
2019-04-28,0,23,1,2154,10,9,0,29.97,29.97
2020-10-23,0,23,1,2154,10,6,4,23.97,95.88
2018-12-18,0,23,1,2154,10,7,1,57.99,231.96
2021-05-08,0,23,1,2154,10,8,6,48.93,146.79
2021-02-09,0,23,1,2154,10,6,4,312.91,938.73
2020-03-12,0,23,1,2154,10,9,0,97.82,195.64
2019-07-02,0,23,1,2154,10,6,4,373.61,373.61
2020-06-26,0,23,1,2154,10,0,7,63.8,191.4
2022-05-14,0,23,1,2154,10,5,2,161.91,323.82
2019-07-07,0,23,1,2154,10,4,9,104.85,104.85
2019-09-14,0,23,1,2154,10,5,2,88.91,177.82
2022-06-25,0,23,1,2154,10,0,7,88.79,88.79
2020-09-29,0,23,1,2154,10,2,8,148.28,741.4
2020-09-28,0,23,1,2154,10,9,0,169.73,678.92
2020-01-08,0,23,1,2154,10,1,3,418.58,1674.32
2022-01-01,0,23,1,2154,10,7,1,275.31,825.93
2020-10-29,0,23,1,2154,10,9,0,301.79,301.79
2021-05-17,0,23,1,2154,10,1,3,609.74,2438.96
2019-01-30,0,23,1,2154,10,9,0,490.59,2452.95
2020-07-21,0,23,1,2154,10,7,1,441.27,882.54
2021-10-26,0,23,1,2154,10,9,0,706.03,2824.12
2019-07-24,0,23,1,2154,10,9,0,1104.91,3314.73
2020-12-02,0,23,1,2154,10,1,3,1605.03,8025.15
2019-02-16,0,23,1,2154,10,3,5,1227.11,1227.11
2021-02-22,0,23,1,2154,10,6,4,1226.15,1226.15
2019-08-27,0,23,1,2154,10,7,1,1396.52,4189.56
2022-11-10,0,23,1,2154,10,6,4,1898.27,3796.54
2020-05-31,0,23,1,2154,10,2,8,2444.8,9779.2
2022-01-17,0,23,1,2154,10,0,7,2242.72,2242.72
2021-02-19,0,23,1,2154,10,5,2,2047.61,4095.22
2020-07-16,0,23,1,2154,10,9,0,2446.43,9785.72
2019-06-17,0,23,1,2154,10,6,4,3249.31,6498.62
2019-02-20,0,23,1,2154,10,0,7,2156.65,4313.3
2020-11-05,0,23,1,2154,10,2,8,3525.43,10576.29
2020-05-31,0,23,1,2154,10,2,8,4261.24,21306.2
2019-04-07,0,23,1,2154,10,8,6,3762.2,11286.6
2021-10-08,0,23,1,2154,10,4,9,3737.22,18686.1
2019-07-20,0,23,1,2154,10,5,2,3826.25,7652.5
2019-06-13,0,23,1,2154,10,8,6,5103.85,5103.85
2020-08-10,0,23,1,2154,10,8,6,4383.27,13149.81
2020-04-23,0,23,1,2154,10,7,1,6313.74,31568.7
2019-08-19,0,23,1,2154,10,7,1,6632.73,6632.73
2021-12-30,1,67,3,4566,17,6,4,7.7,15.4
2022-10-11,1,67,3,4566,17,2,8,31,31
2020-11-23,1,67,3,4566,17,2,8,7.99,39.95
2019-05-22,1,67,3,4566,17,9,0,39.97,159.88
2019-10-19,1,67,3,4566,17,9,0,9.99,29.97
2019-04-08,1,67,3,4566,17,7,1,29.95,149.75
2022-06-21,1,67,3,4566,17,5,2,31.98,63.96
2019-09-30,1,67,3,4566,17,7,1,69.93,209.79
2021-11-21,1,67,3,4566,17,2,8,64.37,193.11
2020-10-05,1,67,3,4566,17,8,6,59.97,239.88
2020-12-28,1,67,3,4566,17,9,0,71.48,71.48
2020-01-03,1,67,3,4566,17,5,2,103.87,415.48
2019-07-15,1,67,3,4566,17,3,5,139.69,139.69
2022-09-30,1,67,3,4566,17,7,1,183.34,366.68
2021-09-29,1,67,3,4566,17,9,0,194.78,779.12
2020-11-25,1,67,3,4566,17,6,4,201.75,1008.75
2021-05-16,1,67,3,4566,17,9,0,280.17,840.51
2021-06-10,1,67,3,4566,17,6,4,481.45,1925.8
2021-10-14,1,67,3,4566,17,4,9,274.9,1374.5
2019-04-15,1,67,3,4566,17,2,8,323.5,1617.5
2019-02-16,1,67,3,4566,17,8,6,521.84,2087.36
2020-04-07,1,67,3,4566,17,0,7,604.93,3024.65
2021-04-12,1,67,3,4566,17,7,1,473.6,2368
2022-08-01,1,67,3,4566,17,8,6,479.79,2398.95
2021-03-06,1,67,3,4566,17,0,7,548.49,1645.47
2021-02-03,1,67,3,4566,17,5,2,700.37,1400.74
2018-12-04,1,67,3,4566,17,5,2,771.31,771.31
2022-11-25,1,67,3,4566,17,8,6,1468.23,1468.23
2020-03-19,1,67,3,4566,17,7,1,1345.25,5381
2020-04-27,0,65,1,2101,10,9,0,39,39
2020-06-07,0,65,1,2101,10,5,2,137.99,551.96
2021-12-12,0,65,1,2101,10,6,4,27.96,83.88
2019-04-27,0,65,1,2101,10,6,4,9,27
2021-07-01,0,65,1,2101,10,7,1,1,1
2021-04-19,0,65,1,2101,10,8,6,8.67,43.35
2021-12-17,0,65,1,2101,10,3,5,9.95,9.95
2022-10-24,0,65,1,2101,10,3,5,4.75,4.75
2019-08-26,0,65,1,2101,10,9,0,20,80
2020-09-05,0,65,1,2101,10,5,2,2.99,8.97
2019-11-10,0,65,1,2101,10,3,5,5.96,17.88
2021-02-13,0,65,1,2101,10,6,4,9.99,9.99
2020-03-31,0,65,1,2101,10,5,2,11.97,47.88
2020-08-29,0,65,1,2101,10,6,4,11.99,23.98
2021-04-17,0,65,1,2101,10,8,6,10,40
2022-01-29,0,65,1,2101,10,9,0,44,44
2022-10-28,0,65,1,2101,10,5,2,31.99,31.99
2022-03-12,0,65,1,2101,10,0,7,31.96,159.8
2019-07-20,0,65,1,2101,10,0,7,33.92,101.76
2019-01-08,0,65,1,2101,10,5,2,37.98,189.9
2021-04-04,0,65,1,2101,10,7,1,46.92,46.92
2021-08-09,0,65,1,2101,10,7,1,59.98,119.96
2022-01-08,0,65,1,2101,10,1,3,90.6,90.6
2019-08-06,0,65,1,2101,10,1,3,136.14,272.28
2020-04-12,0,65,1,2101,10,6,4,261.71,1046.84
2019-05-19,0,65,1,2101,10,6,4,83.72,334.88
2022-07-23,0,65,1,2101,10,1,3,185.88,371.76
2018-12-25,0,65,1,2101,10,8,6,128.58,257.16
2019-01-14,0,65,1,2101,10,7,1,91.79,91.79
2019-09-17,0,65,1,2101,10,0,7,97.87,489.35
2021-01-18,0,65,1,2101,10,9,0,142.89,285.78
2019-06-09,0,65,1,2101,10,6,4,257,257
2022-09-12,0,65,1,2101,10,2,8,213.23,1066.15
2022-10-03,0,65,1,2101,10,9,0,155.6,155.6
2022-04-17,0,65,1,2101,10,4,9,161.8,647.2
2021-01-13,0,65,1,2101,10,7,1,215.61,1078.05
2022-09-05,0,65,1,2101,10,9,0,300.75,601.5
2019-01-17,0,65,1,2101,10,9,0,529.56,2647.8
2018-12-29,0,65,1,2101,10,9,0,398.82,1595.28
2021-01-28,0,65,1,2101,10,5,2,496.29,1985.16
2021-02-23,0,65,1,2101,10,6,4,888.47,2665.41
2021-10-18,0,65,1,2101,10,9,0,751.31,3756.55
2020-05-12,0,65,1,2101,10,7,1,761.94,3047.76
2019-08-10,0,65,1,2101,10,0,7,1213.97,2427.94
2021-02-19,0,65,1,2101,10,9,0,1052.69,2105.38
2021-01-31,0,65,1,2101,10,2,8,1793.84,3587.68
2022-02-17,0,65,1,2101,10,1,3,2180.48,10902.4
2019-07-31,0,65,1,2101,10,2,8,2527.19,2527.19
2021-12-21,0,65,1,2101,10,6,4,1960.92,3921.84
2020-07-23,0,65,1,2101,10,5,2,2521.89,10087.56
2020-07-01,0,65,1,2101,10,8,6,2949.48,11797.92
2021-08-06,0,65,1,2101,10,7,1,2772.44,8317.32
2019-04-30,0,65,1,2101,10,3,5,2488.93,9955.72
2019-05-12,0,65,1,2101,10,8,6,3627.05,7254.1
2021-10-11,0,65,1,2101,10,2,8,4009.2,4009.2
2020-09-28,0,65,1,2101,10,4,9,3043.04,15215.2
2020-07-09,0,65,1,2101,10,8,6,2630.57,5261.14
2021-12-31,0,65,1,2101,10,0,7,2673.87,13369.35
2020-05-15,0,65,1,2101,10,9,0,3838.78,15355.12
2019-09-13,0,65,1,2101,10,6,4,4590.58,13771.74
2019-06-20,0,65,1,2101,10,7,1,4426.2,8852.4
2021-10-29,0,65,1,2101,10,5,2,5072.31,5072.31
2021-02-04,0,10,6,3353,7,2,8,32.57,130.28
2020-12-25,0,10,6,3353,7,9,0,136.99,136.99
2020-03-19,0,10,6,3353,7,5,2,9,9
2019-08-23,0,10,6,3353,7,5,2,35,175
2019-09-04,0,10,6,3353,7,6,4,260.62,521.24
2022-01-13,0,10,6,3353,7,5,2,3.3,13.2
2019-03-14,0,10,6,3353,7,6,4,191.99,959.95
2021-02-20,0,10,6,3353,7,2,8,7.87,15.74
2020-01-21,0,10,6,3353,7,7,1,10,10
2019-07-03,0,10,6,3353,7,8,6,6,24
2022-08-29,0,10,6,3353,7,2,8,11.99,11.99
2020-12-02,0,10,6,3353,7,0,7,7.99,23.97
2021-06-14,0,10,6,3353,7,6,4,9.99,29.97
2020-07-24,0,10,6,3353,7,0,7,20.93,104.65
2020-03-05,0,10,6,3353,7,5,2,23.94,47.88
2020-06-29,0,10,6,3353,7,8,6,23.55,23.55
2019-10-14,0,10,6,3353,7,6,4,56.88,284.4
2019-06-29,0,10,6,3353,7,9,0,112.94,225.88
2021-05-10,0,10,6,3353,7,3,5,47.88,95.76
2019-09-03,0,10,6,3353,7,5,2,31.94,159.7
2020-08-29,0,10,6,3353,7,1,3,139.29,278.58
2020-12-03,0,10,6,3353,7,1,3,166.57,832.85
2022-08-08,0,10,6,3353,7,9,0,74.93,149.86
2020-12-10,0,10,6,3353,7,0,7,76.01,304.04
2021-04-23,0,10,6,3353,7,0,7,87.9,439.5
2020-09-22,0,10,6,3353,7,5,2,64.92,64.92
2020-05-16,0,10,6,3353,7,1,3,166.27,831.35
2019-03-07,0,10,6,3353,7,0,7,119.8,239.6
2021-11-09,0,10,6,3353,7,9,0,171.62,171.62
2022-06-22,0,10,6,3353,7,9,0,547.6,2738
2022-11-04,0,10,6,3353,7,6,4,638.37,1915.11
2020-06-27,0,10,6,3353,7,7,1,416.15,2080.75
2019-03-06,0,10,6,3353,7,9,0,515.81,2063.24
2019-08-27,0,10,6,3353,7,9,0,635.31,1905.93
2019-10-07,0,10,6,3353,7,9,0,860.17,2580.51
2020-06-20,0,10,6,3353,7,1,3,1482.43,7412.15
2019-08-10,0,10,6,3353,7,0,7,1180.09,2360.18
2021-12-30,0,10,6,3353,7,7,1,1089.16,1089.16
2020-02-14,0,10,6,3353,7,4,9,895.86,4479.3
2018-12-06,0,10,6,3353,7,2,8,2451.68,9806.72
2019-06-26,0,10,6,3353,7,3,5,1379.17,5516.68
2020-12-23,0,10,6,3353,7,6,4,1705.16,3410.32
2020-10-22,0,10,6,3353,7,5,2,2053.07,4106.14
2020-12-27,0,10,6,3353,7,0,7,1598.93,1598.93
2021-02-15,0,10,6,3353,7,8,6,1971.21,1971.21
2020-03-28,0,10,6,3353,7,4,9,2371.98,11859.9
2021-06-11,0,10,6,3353,7,2,8,3047.46,9142.38
2021-02-08,0,10,6,3353,7,8,6,3265.21,13060.84
2019-12-25,0,10,6,3353,7,7,1,3145.16,6290.32
2020-06-14,0,10,6,3353,7,2,8,3909.31,15637.24
2022-03-09,0,10,6,3353,7,6,4,4423.58,17694.32
2019-04-14,0,10,6,3353,7,5,2,3323.78,13295.12
2020-05-17,0,10,6,3353,7,8,6,3522.41,3522.41
2022-01-07,0,10,6,3353,7,9,0,3408.27,6816.54
2022-04-05,0,10,6,3353,7,7,1,4488.14,8976.28
2020-05-12,0,25,1,2067,6,2,8,3304.3,9912.9
2020-12-27,0,25,1,2067,6,3,5,90.62,90.62
2019-07-13,0,25,1,2067,6,6,4,29,145
2021-09-10,0,25,1,2067,6,9,0,9.96,39.84
2020-08-23,0,25,1,2067,6,4,9,6,18
2022-11-16,0,25,1,2067,6,6,4,2.49,7.47
2020-09-28,0,25,1,2067,6,8,6,5.99,17.97
2019-09-06,0,25,1,2067,6,9,0,59.95,299.75
2021-02-06,0,25,1,2067,6,0,7,13.98,27.96
2019-04-13,0,25,1,2067,6,2,8,9.98,29.94
2019-03-22,0,25,1,2067,6,5,2,10.97,32.91
2021-09-28,0,25,1,2067,6,9,0,20.98,83.92
2022-02-13,0,25,1,2067,6,0,7,19.96,79.84
2019-09-09,0,25,1,2067,6,5,2,29.44,58.88
2020-03-07,0,25,1,2067,6,6,4,18.97,94.85
2020-06-03,0,25,1,2067,6,3,5,32.4,97.2
2020-06-27,0,25,1,2067,6,1,3,49.75,199
2020-08-05,0,25,1,2067,6,5,2,45.98,91.96
2020-01-19,0,25,1,2067,6,0,7,24,96
2021-11-09,0,25,1,2067,6,4,9,35.39,35.39
2022-12-08,0,25,1,2067,6,4,9,48.93,146.79
2020-04-18,0,25,1,2067,6,6,4,73.55,367.75
2022-06-03,0,25,1,2067,6,5,2,69.93,139.86
2021-10-07,0,25,1,2067,6,7,1,77.86,155.72
2021-01-11,0,25,1,2067,6,1,3,155.81,467.43
2020-03-06,0,25,1,2067,6,1,3,154.25,462.75
2020-05-07,0,25,1,2067,6,4,9,69.93,209.79
2020-12-08,0,25,1,2067,6,0,7,72.88,291.52
2020-08-20,0,25,1,2067,6,8,6,173.67,694.68
2021-06-17,0,25,1,2067,6,6,4,304.84,609.68
2018-12-27,0,25,1,2067,6,4,9,146.49,732.45
2018-12-28,0,25,1,2067,6,9,0,379.72,1139.16
2021-04-26,0,25,1,2067,6,6,4,295.69,591.38
2021-10-13,0,25,1,2067,6,9,0,410.16,2050.8
2020-07-12,0,25,1,2067,6,5,2,425.66,425.66
2020-02-16,0,25,1,2067,6,7,1,327.4,327.4
2022-07-09,0,25,1,2067,6,5,2,555.34,1666.02
2019-07-07,0,25,1,2067,6,4,9,449.04,2245.2
2019-05-31,0,25,1,2067,6,9,0,655.15,655.15
2019-04-19,0,25,1,2067,6,7,1,533.07,2665.35
2022-01-20,0,25,1,2067,6,2,8,824.39,3297.56
2021-02-10,0,25,1,2067,6,3,5,682.86,2731.44
2020-11-26,0,25,1,2067,6,6,4,1189.7,2379.4
2020-09-28,0,25,1,2067,6,9,0,926.98,926.98
2021-06-30,0,25,1,2067,6,3,5,1440.93,2881.86
2022-04-15,0,25,1,2067,6,4,9,1127.72,4510.88
2021-02-11,0,25,1,2067,6,9,0,1041.45,2082.9
2019-06-12,0,25,1,2067,6,0,7,1135.1,4540.4
