,Unnamed: 0,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Inventory,date_difference,Sales.1,Inventory
4734,4734,3,238,1,0,329,30,10035,1,0,5,658.746,3.0,0.1,146.388,2634.984,5,658.746,2634.984
4735,4735,3,601,2,0,254,17,4240,1,1,3,8.26,2.0,0.0,3.8822,8.26,6,8.26,8.26
4736,4736,3,601,2,0,254,17,4240,1,1,3,29.84,2.0,0.0,13.428,29.84,6,29.84,29.84
4737,4737,3,601,2,0,254,17,4240,1,2,0,67.98,2.0,0.0,14.9556,67.98,6,67.98,67.98
4738,4738,3,315,0,0,262,3,90805,3,1,10,61.06,2.0,0.0,28.0876,122.12,6,61.06,122.12
4739,4739,3,315,0,0,262,3,90805,3,0,16,35.544,1.0,0.2,-0.8886,35.544,6,35.544,35.544
4740,4740,3,155,0,0,452,45,98115,3,1,10,9.96,2.0,0.0,4.5816,49.8,4,9.96,49.8
4741,4741,3,155,0,0,452,45,98115,3,1,2,9.21,3.0,0.0,2.3025,27.63,4,9.21,27.63
4742,4742,3,155,0,0,452,45,98115,3,1,15,27.93,3.0,0.0,8.0997,139.65,4,27.93,139.65
4743,4743,1,402,0,0,410,21,55901,0,1,8,7.9,2.0,0.0,2.528,39.5,0,7.9,39.5
4744,4744,1,402,0,0,410,21,55901,0,1,14,221.16,4.0,0.0,57.5016,221.16,0,221.16,221.16
4745,4745,1,402,0,0,410,21,55901,0,1,3,127.96,2.0,0.0,62.7004,127.96,0,127.96,127.96
4746,4746,1,402,0,0,410,21,55901,0,1,3,18.69,3.0,0.0,9.1581,93.45,0,18.69,93.45
4747,4747,1,742,1,0,438,3,94110,3,1,15,25.35,3.0,0.0,7.605,50.7,0,25.35,50.7
4748,4748,1,742,1,0,438,3,94110,3,0,9,35.28,3.0,0.0,11.9952,141.12,0,35.28,141.12
4749,4749,0,82,1,0,452,45,98103,3,1,12,33.4,5.0,0.0,16.032,133.6,1,33.4,133.6
4750,4750,0,231,1,0,462,45,99207,3,2,11,837.6,3.0,0.2,62.82,3350.4,2,837.6,3350.4
4751,4751,3,256,0,0,156,40,37064,2,2,13,40.68,3.0,0.2,-9.153,122.04,4,40.68,122.04
4752,4752,3,266,0,0,215,40,38301,2,0,5,209.568,2.0,0.2,-23.5764,419.136,4,209.568,419.136
4753,4753,3,393,0,0,25,41,78745,0,2,0,22.368,4.0,0.2,6.4308,111.84,4,22.368,111.84
4754,4754,3,690,0,0,369,8,33024,2,1,3,3.882,2.0,0.7,-2.588,11.646,5,3.882,11.646
4755,4755,3,690,0,0,369,8,33024,2,1,12,115.296,3.0,0.2,40.3536,345.888,5,115.296,345.888
4756,4756,3,256,0,0,374,36,19143,1,1,3,1.908,2.0,0.7,-1.5264,7.632,4,1.908,7.632
4757,4757,3,762,2,0,111,11,61832,0,1,3,43.372,7.0,0.8,-69.3952,86.744,5,43.372,86.744
4758,4758,3,705,0,0,329,30,10009,1,2,13,783.96,4.0,0.0,219.5088,2351.88,4,783.96,2351.88
4759,4759,3,705,0,0,329,30,10009,1,1,3,48.896,2.0,0.2,18.336,244.48,4,48.896,244.48
4760,4760,3,705,0,0,329,30,10009,1,1,3,7.856,2.0,0.2,2.8478,39.28,4,7.856,39.28
4761,4761,3,118,0,0,94,33,43229,1,1,10,5.904,2.0,0.2,1.9926,5.904,5,5.904,5.904
4762,4762,3,118,0,0,94,33,43229,1,1,15,13.712,2.0,0.2,1.0284,54.848,5,13.712,54.848
4763,4763,3,568,0,0,82,3,91911,3,1,7,182.94,3.0,0.0,85.9818,182.94,4,182.94,182.94
4764,4764,0,586,0,0,438,3,94110,3,1,2,27.76,4.0,0.0,9.9936,55.52,3,27.76,55.52
4765,4765,3,216,2,0,329,30,10009,1,1,2,25.99,1.0,0.0,7.5371,25.99,4,25.99,25.99
4766,4766,0,574,1,0,434,41,78207,0,2,0,113.52,5.0,0.2,29.799,567.6,3,113.52,567.6
4767,4767,0,574,1,0,434,41,78207,0,2,13,359.88,3.0,0.2,22.4925,1439.52,3,359.88,1439.52
4768,4768,1,122,0,0,216,31,28540,2,1,12,25.344,4.0,0.2,9.1872,25.344,1,25.344,25.344
4769,4769,2,160,2,0,438,3,94109,3,1,3,11.952,3.0,0.2,4.1832,35.856,5,11.952,35.856
4770,4770,2,160,2,0,438,3,94109,3,1,15,6.24,3.0,0.0,1.872,6.24,5,6.24,6.24
4771,4771,2,29,0,0,26,1,85323,3,2,13,742.336,8.0,0.2,83.5128,1484.672,3,742.336,1484.672
4772,4772,3,157,0,0,80,11,60610,0,0,9,6.464,1.0,0.6,-4.04,25.856,4,6.464,25.856
4773,4773,3,157,0,0,80,11,60610,0,1,10,11.52,5.0,0.2,4.176,11.52,4,11.52,11.52
4774,4774,3,157,0,0,80,11,60610,0,2,13,222.384,2.0,0.2,16.6788,444.768,4,222.384,444.768
4775,4775,3,251,2,0,143,3,92025,3,1,2,23.36,4.0,0.0,6.0736,93.44,5,23.36,93.44
4776,4776,2,182,1,0,262,30,11561,1,1,10,8.67,3.0,0.0,4.0749,26.01,4,8.67,26.01
4777,4777,2,182,1,0,262,30,11561,1,1,15,25.71,3.0,0.0,6.6846,128.55,4,25.71,128.55
4778,4778,3,603,0,0,330,6,19711,1,1,1,100.94,7.0,0.0,33.3102,100.94,4,100.94,100.94
4779,4779,0,533,0,0,56,30,14215,1,0,5,63.882,1.0,0.1,10.647,127.764,2,63.882,127.764
4780,4780,3,713,0,0,207,41,77070,0,0,5,683.144,4.0,0.3,0.0,2732.576,5,683.144,2732.576
4781,4781,3,713,0,0,207,41,77070,0,1,3,1.476,3.0,0.8,-2.214,4.428,5,1.476,4.428
4782,4782,3,713,0,0,207,41,77070,0,1,15,40.712,7.0,0.2,3.5623,203.56,5,40.712,203.56
4783,4783,3,303,0,0,520,14,67212,0,1,12,279.9,5.0,0.0,137.151,279.9,4,279.9,279.9
4784,4784,3,336,0,0,92,4,80906,3,1,2,13.12,5.0,0.2,1.148,13.12,5,13.12,13.12
4785,4785,3,336,0,0,92,4,80906,3,0,4,69.576,4.0,0.7,-143.7904,347.88,5,69.576,347.88
4786,4786,3,336,0,0,92,4,80906,3,1,2,4.224,3.0,0.2,0.4752,21.12,5,4.224,21.12
4787,4787,3,336,0,0,92,4,80906,3,2,0,58.08,4.0,0.2,-6.534,174.24,5,58.08,174.24
4788,4788,3,336,0,0,92,4,80906,3,0,9,52.416,9.0,0.2,15.0696,52.416,5,52.416,52.416
4789,4789,3,336,0,0,92,4,80906,3,0,9,54.92,5.0,0.2,10.984,219.68,5,54.92,219.68
4790,4790,3,336,0,0,92,4,80906,3,0,16,364.95,5.0,0.5,-248.166,729.9,5,364.95,729.9
4791,4791,3,336,0,0,92,4,80906,3,1,12,85.056,3.0,0.2,28.7064,85.056,5,85.056,85.056
4792,4792,3,336,0,0,92,4,80906,3,1,12,27.696,3.0,0.2,9.6936,55.392,5,27.696,55.392
4793,4793,3,535,0,0,329,30,10011,1,1,12,24.96,4.0,0.0,11.232,49.92,5,24.96,49.92
4794,4794,3,548,1,0,266,3,90036,3,0,9,43.13,1.0,0.0,18.1146,43.13,7,43.13,43.13
4795,4795,3,171,0,0,280,9,30062,2,1,3,5.64,3.0,0.0,2.7072,22.56,4,5.64,22.56
4796,4796,3,525,1,0,216,8,32216,2,1,3,57.582,3.0,0.7,-44.1462,287.91,5,57.582,287.91
4797,4797,3,525,1,0,216,8,32216,2,1,12,31.104,6.0,0.2,10.8864,124.416,5,31.104,124.416
4798,4798,3,525,1,0,216,8,32216,2,0,9,30.192,3.0,0.2,8.3028,120.768,5,30.192,120.768
4799,4799,3,525,1,0,216,8,32216,2,2,13,43.6,5.0,0.2,4.36,43.6,5,43.6,43.6
4800,4800,3,525,1,0,216,8,32216,2,1,2,4.768,2.0,0.2,0.4172,19.072,5,4.768,19.072
4801,4801,3,525,1,0,216,8,32216,2,1,3,10.38,2.0,0.7,-7.612,31.14,5,10.38,31.14
4802,4802,3,525,1,0,216,8,32216,2,1,3,13.392,8.0,0.7,-9.8208,53.568,5,13.392,53.568
4803,4803,2,495,0,0,374,36,19140,1,2,13,39.594,1.0,0.4,-7.2589,118.782,4,39.594,118.782
4804,4804,2,495,0,0,374,36,19140,1,0,9,91.008,9.0,0.2,19.3392,91.008,4,91.008,91.008
4805,4805,2,560,0,0,266,3,90008,3,1,12,37.94,2.0,0.0,18.2112,151.76,3,37.94,151.76
4806,4806,2,560,0,0,266,3,90008,3,1,12,42.8,10.0,0.0,19.26,85.6,3,42.8,85.6
4807,4807,2,560,0,0,266,3,90008,3,1,14,33.63,3.0,0.0,10.089,67.26,3,33.63,67.26
4808,4808,3,612,1,0,374,36,19134,1,1,7,62.808,3.0,0.2,21.1977,314.04,5,62.808,314.04
4809,4809,0,628,0,0,132,47,54703,0,1,12,195.64,4.0,0.0,91.9508,586.92,3,195.64,586.92
4810,4810,0,628,0,0,132,47,54703,0,2,13,239.9,2.0,0.0,71.97,1199.5,3,239.9,1199.5
4811,4811,2,272,0,0,374,36,19134,1,0,5,380.058,3.0,0.3,-21.7176,1900.29,5,380.058,1900.29
4812,4812,2,272,0,0,374,36,19134,1,2,6,1199.976,4.0,0.4,179.9964,4799.904,5,1199.976,4799.904
4813,4813,2,272,0,0,374,36,19134,1,0,9,48.576,3.0,0.2,9.7152,97.152,5,48.576,97.152
4814,4814,0,772,0,0,266,3,90004,3,1,12,17.94,3.0,0.0,8.073,17.94,2,17.94,17.94
4815,4815,3,511,0,0,374,36,19134,1,1,12,18.264,3.0,0.2,6.1641,54.792,5,18.264,54.792
4816,4816,3,511,0,0,374,36,19134,1,1,1,34.656,2.0,0.2,5.6316,173.28,5,34.656,173.28
4817,4817,3,511,0,0,374,36,19134,1,1,1,81.552,2.0,0.2,8.1552,244.656,5,81.552,244.656
4818,4818,3,511,0,0,374,36,19134,1,1,14,227.136,4.0,0.2,-42.588,908.544,5,227.136,908.544
4819,4819,3,473,0,0,340,5,6360,1,1,3,10.36,2.0,0.0,5.0764,10.36,6,10.36,10.36
4820,4820,3,606,0,0,434,41,78207,0,1,1,463.248,8.0,0.8,-1181.2824,2316.24,4,463.248,2316.24
4821,4821,3,606,0,0,434,41,78207,0,2,0,383.952,6.0,0.2,47.994,1535.808,4,383.952,1535.808
4822,4822,1,569,2,0,530,1,85364,3,1,3,44.856,6.0,0.7,-35.8848,134.568,1,44.856,134.568
4823,4823,3,145,0,0,94,33,43229,1,2,11,30.345,7.0,0.7,-24.276,30.345,5,30.345,30.345
4824,4824,3,145,0,0,94,33,43229,1,0,5,127.554,3.0,0.3,-9.111,382.662,5,127.554,382.662
4825,4825,3,145,0,0,94,33,43229,1,0,9,77.952,3.0,0.2,15.5904,155.904,5,77.952,155.904
4826,4826,0,372,1,0,266,3,90036,3,1,3,14.016,4.0,0.2,4.9056,14.016,3,14.016,14.016
4827,4827,3,341,1,0,407,15,40475,2,1,14,69.52,2.0,0.0,19.4656,278.08,7,69.52,278.08
4828,4828,3,341,1,0,407,15,40475,2,1,2,5.64,3.0,0.0,1.6356,28.2,7,5.64,28.2
4829,4829,3,746,0,0,329,30,10035,1,1,3,13.776,3.0,0.2,4.4772,41.328,6,13.776,41.328
4830,4830,3,489,0,0,510,47,54401,0,1,1,245.88,6.0,0.0,68.8464,1229.4,5,245.88,1229.4
4831,4831,3,489,0,0,510,47,54401,0,1,14,36.63,3.0,0.0,9.8901,36.63,5,36.63,36.63
4832,4832,3,489,0,0,510,47,54401,0,1,14,22.58,2.0,0.0,5.8708,45.16,5,22.58,45.16
4833,4833,3,489,0,0,510,47,54401,0,1,3,12.39,3.0,0.0,5.8233,61.95,5,12.39,61.95
4834,4834,3,543,2,0,438,3,94110,3,1,3,39.92,5.0,0.2,13.473,119.76,5,39.92,119.76
4835,4835,3,543,2,0,438,3,94110,3,1,12,61.96,2.0,0.0,27.882,247.84,5,61.96,247.84
4836,4836,3,543,2,0,438,3,94110,3,1,3,19.936,4.0,0.2,7.2268,19.936,5,19.936,19.936
4837,4837,0,288,0,0,126,33,43017,1,1,3,3.798,2.0,0.7,-2.6586,18.99,2,3.798,18.99
4838,4838,0,288,0,0,126,33,43017,1,1,12,27.744,6.0,0.2,10.0572,138.72,2,27.744,138.72
4839,4839,0,288,0,0,126,33,43017,1,2,13,158.376,4.0,0.4,-34.3148,791.88,2,158.376,791.88
4840,4840,3,668,2,0,194,15,42420,2,0,9,27.58,2.0,0.0,11.5836,82.74,5,27.58,82.74
4841,4841,3,566,0,0,46,33,43402,1,1,3,5.553,3.0,0.7,-4.0722,22.212,5,5.553,22.212
4842,4842,3,350,0,0,289,40,38109,2,1,14,243.92,5.0,0.2,-54.882,487.84,5,243.92,487.84
4843,4843,0,163,0,0,240,28,8701,1,1,8,14.96,4.0,0.0,0.2992,29.92,2,14.96,29.92
4844,4844,0,499,1,0,266,3,90008,3,1,3,7.184,2.0,0.2,2.245,35.92,1,7.184,35.92
4845,4845,2,520,0,0,410,30,14609,1,1,3,10.512,3.0,0.2,3.6792,31.536,3,10.512,31.536
4846,4846,2,306,1,0,430,35,97301,3,2,13,263.96,5.0,0.2,19.797,1319.8,2,263.96,1319.8
4847,4847,2,306,1,0,430,35,97301,3,1,2,71.632,11.0,0.2,17.908,358.16,2,71.632,358.16
4848,4848,2,306,1,0,430,35,97301,3,1,2,9.328,1.0,0.2,0.8162,18.656,2,9.328,18.656
4849,4849,3,483,0,0,365,45,99301,3,1,2,5.88,2.0,0.0,2.646,17.64,6,5.88,17.64
4850,4850,3,483,0,0,365,45,99301,3,0,5,975.92,5.0,0.2,121.99,4879.6,6,975.92,4879.6
4851,4851,3,483,0,0,365,45,99301,3,1,2,303.84,8.0,0.0,91.152,911.52,6,303.84,911.52
4852,4852,3,483,0,0,365,45,99301,3,1,14,485.88,6.0,0.0,19.4352,485.88,6,485.88,485.88
4853,4853,2,475,0,0,342,3,94601,3,0,9,12.54,3.0,0.0,4.5144,37.62,3,12.54,37.62
4854,4854,2,475,0,0,342,3,94601,3,1,14,8.94,3.0,0.0,0.6258,35.76,3,8.94,35.76
4855,4855,2,475,0,0,342,3,94601,3,0,9,9.24,3.0,0.0,4.4352,18.48,3,9.24,18.48
4856,4856,3,608,0,0,266,3,90004,3,1,3,70.008,3.0,0.2,24.5028,210.024,4,70.008,210.024
4857,4857,3,608,0,0,266,3,90004,3,0,9,77.6,4.0,0.0,38.024,155.2,4,77.6,155.2
4858,4858,3,608,0,0,266,3,90004,3,0,9,464.85,9.0,0.0,92.97,2324.25,4,464.85,2324.25
4859,4859,3,674,1,0,341,11,60302,0,1,2,10.192,7.0,0.2,1.0192,30.576,4,10.192,30.576
4860,4860,3,306,1,0,314,28,7960,1,1,3,1793.98,2.0,0.0,843.1706,7175.92,6,1793.98,7175.92
4861,4861,2,295,2,0,25,41,78745,0,2,13,758.352,6.0,0.2,265.4232,3791.76,5,758.352,3791.76
4862,4862,3,663,1,0,329,30,10011,1,1,3,20.368,1.0,0.2,7.3834,101.84,4,20.368,101.84
4863,4863,3,663,1,0,329,30,10011,1,1,3,49.848,3.0,0.2,16.8237,49.848,4,49.848,49.848
4864,4864,3,713,0,0,329,30,10024,1,2,13,239.97,3.0,0.0,67.1916,959.88,4,239.97,959.88
4865,4865,3,736,0,0,452,45,98103,3,0,5,2404.704,6.0,0.2,150.294,4809.408,5,2404.704,4809.408
4866,4866,3,736,0,0,452,45,98103,3,1,3,563.024,11.0,0.2,190.0206,1126.048,5,563.024,1126.048
4867,4867,3,736,0,0,452,45,98103,3,1,14,344.91,3.0,0.0,10.3473,344.91,5,344.91,344.91
4868,4868,3,736,0,0,452,45,98103,3,1,10,8.64,3.0,0.0,4.2336,25.92,5,8.64,25.92
4869,4869,3,694,1,0,241,36,17602,1,2,13,89.988,2.0,0.4,-14.998,449.94,5,89.988,449.94
4870,4870,3,694,1,0,241,36,17602,1,1,12,229.544,7.0,0.2,83.2097,229.544,5,229.544,229.544
4871,4871,3,441,0,0,207,41,77095,0,1,8,1.824,2.0,0.2,0.6156,5.472,4,1.824,5.472
4872,4872,3,441,0,0,207,41,77095,0,1,1,18.32,5.0,0.8,-46.716,18.32,4,18.32,18.32
4873,4873,3,441,0,0,207,41,77095,0,1,14,48.816,3.0,0.2,-11.5938,146.448,4,48.816,146.448
4874,4874,3,441,0,0,207,41,77095,0,1,3,1.188,1.0,0.8,-1.9602,1.188,4,1.188,1.188
4875,4875,3,424,1,0,94,33,43229,1,2,0,119.8,5.0,0.2,29.95,119.8,5,119.8,119.8
4876,4876,3,675,2,0,128,31,27707,2,1,14,61.568,2.0,0.2,4.6176,123.136,6,61.568,123.136
4877,4877,3,675,2,0,128,31,27707,2,1,2,6.192,3.0,0.2,0.4644,12.384,6,6.192,12.384
4878,4878,0,614,0,0,370,8,32503,2,1,3,2.214,3.0,0.7,-1.476,8.856,2,2.214,8.856
4879,4879,2,743,1,0,194,15,42420,2,1,7,5.32,2.0,0.0,2.6068,15.96,3,5.32,15.96
4880,4880,2,743,1,0,194,15,42420,2,0,5,975.92,4.0,0.0,292.776,2927.76,3,975.92,2927.76
4881,4881,2,743,1,0,194,15,42420,2,2,0,2249.91,9.0,0.0,517.4793,8999.64,3,2249.91,8999.64
4882,4882,2,743,1,0,194,15,42420,2,1,14,59.92,4.0,0.0,16.7776,59.92,3,59.92,59.92
4883,4883,3,13,0,0,9,3,92804,3,1,3,171.2,5.0,0.2,64.2,171.2,7,171.2,171.2
4884,4884,3,13,0,0,9,3,92804,3,1,2,3.36,2.0,0.0,0.8736,10.08,7,3.36,10.08
4885,4885,3,711,1,0,123,20,48227,0,1,12,114.2,5.0,0.0,52.532,342.6,4,114.2,342.6
4886,4886,2,621,1,0,280,9,30062,2,0,5,182.67,3.0,0.0,52.9743,730.68,3,182.67,730.68
4887,4887,2,621,1,0,280,9,30062,2,2,0,101.7,6.0,0.0,6.102,203.4,3,101.7,203.4
4888,4888,2,621,1,0,280,9,30062,2,1,14,1126.02,3.0,0.0,56.301,4504.08,3,1126.02,4504.08
4889,4889,2,621,1,0,280,9,30062,2,1,14,1263.3,6.0,0.0,315.825,6316.5,3,1263.3,6316.5
4890,4890,3,249,1,0,452,45,98103,3,1,2,8.82,3.0,0.0,2.5578,17.64,7,8.82,17.64
4891,4891,3,249,1,0,452,45,98103,3,1,12,37.94,2.0,0.0,18.2112,75.88,7,37.94,75.88
4892,4892,3,249,1,0,452,45,98103,3,1,2,4.2,2.0,0.0,1.176,4.2,7,4.2,4.2
4893,4893,3,249,1,0,452,45,98103,3,1,14,227.28,2.0,0.0,2.2728,454.56,7,227.28,454.56
4894,4894,3,249,1,0,452,45,98103,3,1,12,47.9,1.0,0.0,22.992,143.7,7,47.9,143.7
4895,4895,3,249,1,0,452,45,98103,3,1,7,61.96,2.0,0.0,30.3604,185.88,7,61.96,185.88
4896,4896,3,249,1,0,452,45,98103,3,1,14,1117.92,4.0,0.0,55.896,3353.76,7,1117.92,3353.76
4897,4897,0,43,0,0,363,33,44134,1,0,5,183.372,2.0,0.3,-7.8588,733.488,2,183.372,733.488
4898,4898,0,43,0,0,363,33,44134,1,1,12,7.968,2.0,0.2,2.8884,39.84,2,7.968,39.84
4899,4899,3,696,0,0,181,35,97030,3,1,3,26.352,8.0,0.7,-18.4464,26.352,5,26.352,26.352
4900,4900,3,152,1,0,9,3,92804,3,1,14,481.32,4.0,0.0,125.1432,2406.6,4,481.32,2406.6
4901,4901,3,152,1,0,9,3,92804,3,1,15,13.98,1.0,0.0,3.6348,55.92,4,13.98,55.92
4902,4902,3,691,0,0,329,30,10035,1,1,3,25.92,6.0,0.2,9.072,25.92,5,25.92,25.92
4903,4903,3,691,0,0,329,30,10035,1,1,10,91.59,3.0,0.0,42.1314,183.18,5,91.59,183.18
4904,4904,2,505,1,0,207,41,77070,0,0,5,674.058,3.0,0.3,-19.2588,2696.232,2,674.058,2696.232
4905,4905,2,372,1,0,96,27,3301,1,1,3,22.92,4.0,0.0,11.0016,114.6,2,22.92,114.6
4906,4906,2,372,1,0,96,27,3301,1,1,14,269.9,5.0,0.0,16.194,1349.5,2,269.9,1349.5
4907,4907,2,500,0,0,147,33,45014,1,1,3,11.808,8.0,0.7,-8.6592,35.424,5,11.808,35.424
4908,4908,2,500,0,0,147,33,45014,1,2,13,9.588,2.0,0.4,-2.0774,19.176,5,9.588,19.176
4909,4909,3,113,0,0,219,40,37604,2,1,7,18.336,3.0,0.2,6.6468,73.344,4,18.336,73.344
4910,4910,3,113,0,0,219,40,37604,2,1,12,36.288,7.0,0.2,12.7008,72.576,4,36.288,72.576
4911,4911,3,113,0,0,219,40,37604,2,2,13,111.984,2.0,0.2,6.999,335.952,4,111.984,335.952
4912,4912,3,113,0,0,219,40,37604,2,1,3,5.97,5.0,0.7,-4.577,23.88,4,5.97,23.88
4913,4913,3,113,0,0,219,40,37604,2,1,3,2.508,2.0,0.7,-1.8392,5.016,4,2.508,5.016
4914,4914,2,513,0,0,452,45,98105,3,1,2,35.96,2.0,0.0,10.4284,179.8,2,35.96,179.8
4915,4915,2,513,0,0,452,45,98105,3,1,3,14.952,3.0,0.2,5.4201,59.808,2,14.952,59.808
4916,4916,2,485,0,0,250,41,77573,0,1,2,67.144,7.0,0.2,5.8751,335.72,2,67.144,335.72
4917,4917,2,485,0,0,250,41,77573,0,0,5,254.058,3.0,0.3,-32.6646,1270.29,2,254.058,1270.29
4918,4918,3,104,1,0,161,18,20877,1,0,4,173.94,3.0,0.0,38.2668,173.94,5,173.94,173.94
4919,4919,3,104,1,0,161,18,20877,1,2,13,231.98,2.0,0.0,67.2742,927.92,5,231.98,927.92
4920,4920,3,703,0,0,80,11,60653,0,1,3,2.296,2.0,0.8,-3.9032,6.888,4,2.296,6.888
4921,4921,2,539,2,0,209,0,35810,2,1,12,96.08,2.0,0.0,46.1184,480.4,4,96.08,480.4
4922,4922,2,539,2,0,209,0,35810,2,1,8,3.62,2.0,0.0,1.1946,3.62,4,3.62,3.62
4923,4923,2,539,2,0,209,0,35810,2,1,12,629.1,6.0,0.0,301.968,1887.3,4,629.1,1887.3
4924,4924,2,539,2,0,209,0,35810,2,2,13,90.48,2.0,0.0,23.5248,452.4,4,90.48,452.4
4925,4925,0,22,1,0,247,19,1841,1,1,2,14.88,2.0,0.0,3.72,14.88,3,14.88,14.88
4926,4926,3,498,0,0,80,11,60623,0,0,16,91.275,1.0,0.5,-67.5435,365.1,4,91.275,365.1
4927,4927,3,11,2,0,147,5,6824,1,1,12,19.44,3.0,0.0,9.3312,19.44,5,19.44,19.44
4928,4928,3,11,2,0,147,5,6824,1,0,5,897.15,3.0,0.0,251.202,3588.6,5,897.15,3588.6
4929,4929,0,421,0,0,329,30,10009,1,1,2,57.75,5.0,0.0,16.17,57.75,1,57.75,57.75
4930,4930,0,421,0,0,329,30,10009,1,1,12,14.94,3.0,0.0,7.0218,74.7,1,14.94,74.7
4931,4931,3,279,1,0,452,45,98103,3,1,2,23.1,2.0,0.0,6.93,46.2,5,23.1,46.2
4932,4932,3,791,0,0,24,4,80013,3,1,7,12.536,1.0,0.2,4.2309,62.68,6,12.536,62.68
4933,4933,3,791,0,0,24,4,80013,3,1,3,1.08,2.0,0.7,-0.792,1.08,6,1.08,1.08
4934,4934,3,791,0,0,24,4,80013,3,1,8,4.512,3.0,0.2,0.846,13.536,6,4.512,13.536
4935,4935,3,418,1,0,252,42,84043,3,2,13,16.776,3.0,0.2,1.6776,50.328,6,16.776,50.328
4936,4936,3,224,2,0,491,0,35401,2,1,3,33.74,7.0,0.0,15.5204,134.96,7,33.74,134.96
4937,4937,3,106,0,0,438,3,94109,3,1,14,1325.85,5.0,0.0,238.653,1325.85,5,1325.85,1325.85
4938,4938,3,106,0,0,438,3,94109,3,0,4,333.999,3.0,0.15,3.9294,333.999,5,333.999,333.999
4939,4939,3,106,0,0,438,3,94109,3,1,2,19.9,5.0,0.0,6.567,99.5,5,19.9,99.5
4940,4940,3,338,0,0,521,6,19805,1,0,5,1268.82,9.0,0.0,266.4522,1268.82,7,1268.82,1268.82
4941,4941,3,338,0,0,521,6,19805,1,0,4,283.92,4.0,0.0,82.3368,851.76,7,283.92,851.76
4942,4942,3,338,0,0,521,6,19805,1,1,2,5.68,2.0,0.0,1.7608,5.68,7,5.68,5.68
4943,4943,3,471,0,0,233,12,47905,0,1,14,375.34,1.0,0.0,18.767,375.34,6,375.34,375.34
4944,4944,0,397,0,0,401,3,90278,3,1,12,96.08,2.0,0.0,46.1184,192.16,1,96.08,192.16
4945,4945,0,397,0,0,401,3,90278,3,1,3,11.68,2.0,0.2,3.942,11.68,1,11.68,11.68
4946,4946,0,397,0,0,401,3,90278,3,1,8,4.36,2.0,0.0,1.7876,21.8,1,4.36,21.8
4947,4947,3,399,0,0,452,45,98115,3,1,10,29.24,4.0,0.0,13.7428,87.72,5,29.24,87.72
4948,4948,3,87,0,0,266,3,90045,3,1,3,117.488,7.0,0.2,41.1208,469.952,5,117.488,469.952
4949,4949,3,87,0,0,266,3,90045,3,0,9,18.84,3.0,0.0,6.0288,75.36,5,18.84,75.36
4950,4950,2,220,0,0,329,30,10009,1,1,2,12.42,3.0,0.0,5.2164,37.26,4,12.42,37.26
4951,4951,3,559,0,0,421,20,48073,0,1,12,12.96,2.0,0.0,6.2208,64.8,4,12.96,64.8
4952,4952,2,14,1,0,438,3,94109,3,1,1,69.48,1.0,0.0,20.844,208.44,4,69.48,208.44
4953,4953,3,530,1,0,329,30,10009,1,2,13,85.9,2.0,0.0,2.577,85.9,4,85.9,85.9
4954,4954,2,745,1,0,338,26,89031,3,1,2,18.06,7.0,0.0,4.6956,18.06,4,18.06,18.06
4955,4955,2,745,1,0,338,26,89031,3,1,12,79.14,3.0,0.0,36.4044,158.28,4,79.14,158.28
4956,4956,2,745,1,0,338,26,89031,3,0,9,37.4,2.0,0.0,14.212,112.2,4,37.4,112.2
4957,4957,3,380,0,0,67,41,75007,0,1,3,2.512,2.0,0.8,-4.396,7.536,6,2.512,7.536
4958,4958,3,380,0,0,67,41,75007,0,1,8,18.864,9.0,0.2,6.1308,18.864,6,18.864,18.864
4959,4959,3,766,2,0,266,3,90008,3,2,13,61.192,1.0,0.2,6.1192,61.192,4,61.192,61.192
4960,4960,3,766,2,0,266,3,90008,3,1,1,67.84,1.0,0.0,18.3168,203.52,4,67.84,203.52
4961,4961,0,0,0,0,452,45,98103,3,0,5,48.712,1.0,0.2,5.4801,146.136,1,48.712,146.136
4962,4962,0,0,0,0,452,45,98103,3,1,2,17.94,3.0,0.0,4.6644,17.94,1,17.94,17.94
4963,4963,0,0,0,0,452,45,98103,3,1,14,242.94,3.0,0.0,4.8588,1214.7,1,242.94,1214.7
4964,4964,2,198,0,0,153,8,33311,2,1,3,7.764,4.0,0.7,-5.176,7.764,4,7.764,7.764
4965,4965,2,181,1,0,93,40,38401,2,2,13,467.04,4.0,0.2,58.38,934.08,3,467.04,934.08
4966,4966,2,96,2,0,390,37,2908,1,2,13,128.85,3.0,0.0,3.8655,644.25,3,128.85,644.25
4967,4967,2,96,2,0,390,37,2908,1,1,12,8.4,2.0,0.0,4.116,8.4,3,8.4,8.4
4968,4968,2,96,2,0,390,37,2908,1,2,0,199.98,2.0,0.0,83.9916,799.92,3,199.98,799.92
4969,4969,2,96,2,0,390,37,2908,1,0,5,110.98,1.0,0.0,15.5372,221.96,3,110.98,221.96
4970,4970,0,435,1,0,216,8,32216,2,0,5,207.984,2.0,0.2,-28.5978,415.968,3,207.984,415.968
4971,4971,0,435,1,0,216,8,32216,2,1,12,36.112,2.0,0.2,12.6392,36.112,3,36.112,36.112
