,Unnamed: 0,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Quantity,Discount,Profit,date_difference,Sales.1,Inventory
5043,5043,2,56,0,0,266,3,90036,3,0,9,9,0,191.6586,3,467.46,2337.3
5044,5044,2,56,0,0,266,3,90036,3,1,12,5,0,28.858,3,61.4,122.8
5045,5045,2,56,0,0,266,3,90036,3,1,14,4,0,187.3976,3,720.76,3603.8
5046,5046,2,56,0,0,266,3,90036,3,1,3,3,0.2,1.8144,3,5.184,25.92
5047,5047,2,56,0,0,266,3,90036,3,1,2,5,0,3.969,3,14.7,58.8
5048,5048,3,236,0,0,80,11,60610,0,1,3,7,0.8,-13.8278,4,8.134,8.134
5049,5049,3,236,0,0,80,11,60610,0,2,0,2,0.2,13.9972,4,79.984,239.952
5050,5050,3,3,2,0,121,45,98198,3,1,12,2,0,8.7138,6,18.54,18.54
5051,5051,3,414,1,0,374,36,19140,1,1,7,2,0.2,7.93,4,24.4,48.8
5052,5052,1,383,0,0,21,9,30318,2,1,12,4,0,91.9508,0,195.64,978.2
5053,5053,2,30,0,0,109,41,75217,0,2,0,5,0.2,84.66,5,398.4,1195.2
5054,5054,2,30,0,0,109,41,75217,0,1,2,3,0.2,0.7938,5,7.056,35.28
5055,5055,2,30,0,0,109,41,75217,0,0,4,9,0.32,-437.5404,5,1352.3976,5409.5904
5056,5056,0,566,0,0,312,3,92553,3,1,12,5,0,11.88,3,26.4,79.2
5057,5057,0,566,0,0,312,3,92553,3,1,14,6,0,0.8376,3,41.88,209.4
5058,5058,3,128,0,0,374,36,19140,1,1,3,9,0.7,-83.205,4,99.846,299.538
5059,5059,2,740,0,0,165,15,40324,2,2,13,2,0,195.9944,2,699.98,2099.94
5060,5060,2,740,0,0,165,15,40324,2,1,14,9,0,70.1784,2,584.82,584.82
5061,5061,3,193,0,0,300,21,55407,0,1,3,2,0,21.99,4,43.98,131.94
5062,5062,3,193,0,0,300,21,55407,0,2,13,3,0,105.8316,4,377.97,1511.88
5063,5063,3,193,0,0,300,21,55407,0,0,9,3,0,11.1564,4,123.96,619.8
5064,5064,0,149,0,0,521,6,19805,1,2,13,2,0,113.6742,2,391.98,1175.94
5065,5065,3,690,0,0,60,31,27217,2,2,0,3,0.2,81.5949,7,383.976,767.952
5066,5066,3,690,0,0,60,31,27217,2,0,16,7,0.4,-653.2834,7,1781.682,3563.364
5067,5067,3,761,2,0,266,3,90008,3,1,2,5,0,6.206,4,21.4,21.4
5068,5068,3,502,2,0,487,20,48183,0,2,6,1,0,274.995,4,549.99,2749.95
5069,5069,3,502,2,0,487,20,48183,0,1,1,3,0.1,37.23,4,167.535,167.535
5070,5070,3,502,2,0,487,20,48183,0,1,7,3,0,17.253,4,38.34,115.02
5071,5071,3,502,2,0,487,20,48183,0,0,9,6,0,22.6296,4,53.88,53.88
5072,5072,3,502,2,0,487,20,48183,0,2,13,2,0,83.9944,4,299.98,599.96
5073,5073,1,411,0,0,438,3,94109,3,1,14,4,0,15.7,0,62.8,251.2
5074,5074,2,537,0,0,266,3,90049,3,1,3,2,0.2,4.5188,4,13.904,27.808
5075,5075,2,689,0,0,207,41,77070,0,0,16,5,0.3,-95.67,2,744.1,2232.3
5076,5076,2,689,0,0,207,41,77070,0,1,14,5,0.2,5.605,2,44.84,224.2
5077,5077,2,689,0,0,207,41,77070,0,0,16,2,0.3,-131.951,2,401.59,401.59
5078,5078,3,134,2,0,299,47,53209,0,1,3,3,0,8.5728,6,18.24,18.24
5079,5079,3,99,0,0,438,3,94122,3,0,4,3,0.15,-29.6058,4,359.499,1437.996
5080,5080,3,99,0,0,438,3,94122,3,1,14,1,0,2.8296,4,10.48,10.48
5081,5081,1,374,2,0,86,33,44105,1,1,12,4,0.2,7.2576,0,20.736,62.208
5082,5082,3,370,0,0,308,31,28110,2,2,0,4,0.2,8.3524,4,35.168,105.504
5083,5083,3,370,0,0,308,31,28110,2,1,12,3,0.2,23.4552,4,64.704,258.816
5084,5084,2,680,1,0,269,19,1852,1,1,12,4,0,48.5392,3,105.52,422.08
5085,5085,3,486,2,0,109,41,75081,0,1,3,2,0.8,-9.5568,4,5.792,17.376
5086,5086,3,424,1,0,374,36,19120,1,2,13,7,0.4,-93.2316,4,466.158,466.158
5087,5087,3,424,1,0,374,36,19120,1,2,0,1,0.2,-1.289,4,10.312,41.248
5088,5088,3,424,1,0,374,36,19120,1,1,3,3,0.7,-1.7892,4,2.556,7.668
5089,5089,0,322,1,0,268,4,80538,3,1,12,2,0.2,2.8884,3,7.968,39.84
5090,5090,0,322,1,0,268,4,80538,3,1,7,1,0.2,3.1842,3,8.784,26.352
5091,5091,3,370,0,0,268,4,80538,3,1,8,3,0.2,-0.6048,4,3.024,15.12
5092,5092,3,444,1,0,526,37,2895,1,1,14,3,0,13.8915,4,51.45,154.35
5093,5093,3,83,0,0,80,11,60610,0,1,1,4,0.8,-31.536,4,14.016,28.032
5094,5094,3,83,0,0,80,11,60610,0,0,16,5,0.5,-120.372,4,214.95,429.9
5095,5095,3,83,0,0,80,11,60610,0,2,13,4,0.2,-7.008,4,35.04,35.04
5096,5096,3,83,0,0,80,11,60610,0,0,9,3,0.6,-4.8492,4,10.776,53.88
5097,5097,3,83,0,0,80,11,60610,0,1,3,2,0.8,-8.05,4,4.6,9.2
5098,5098,3,83,0,0,80,11,60610,0,1,14,2,0.2,-8.3524,4,35.168,105.504
5099,5099,3,583,2,0,27,3,93309,3,1,3,3,0.2,6.4638,5,19.152,76.608
5100,5100,1,49,0,0,109,41,75217,0,1,2,2,0.2,0.3336,0,4.448,4.448
5101,5101,1,49,0,0,109,41,75217,0,1,12,1,0.2,1.8792,0,5.184,5.184
5102,5102,1,49,0,0,109,41,75217,0,1,12,3,0.2,5.4432,0,15.552,46.656
5103,5103,2,298,0,0,374,36,19140,1,1,12,6,0.2,12.51,4,40.032,200.16
5104,5104,2,298,0,0,374,36,19140,1,2,0,3,0.2,5.0328,4,16.776,67.104
5105,5105,3,118,0,0,119,8,32725,2,0,5,4,0.2,13.9728,6,186.304,186.304
5106,5106,3,572,1,0,94,9,31907,2,2,0,4,0,23.226,7,66.36,199.08
5107,5107,0,583,2,0,323,40,37211,2,1,2,9,0.2,5.256,1,42.048,168.192
5108,5108,0,583,2,0,323,40,37211,2,1,2,5,0.2,6.792,1,67.92,135.84
5109,5109,3,249,1,0,374,36,19134,1,1,7,6,0.2,19.692,4,52.512,157.536
5110,5110,3,249,1,0,374,36,19134,1,1,14,6,0.2,-35.046,4,186.912,747.648
5111,5111,3,249,1,0,374,36,19134,1,1,12,4,0.2,3.14,4,10.048,20.096
5112,5112,1,325,0,0,80,11,60610,0,0,9,9,0.6,-7.4358,0,17.496,17.496
5113,5113,2,9,0,0,109,41,75220,0,1,12,3,0.2,5.4432,2,15.552,31.104
5114,5114,3,489,0,0,65,29,88220,3,1,3,3,0.2,3.3675,5,10.776,43.104
5115,5115,3,236,0,0,374,36,19134,1,1,10,1,0.2,1.0738,4,3.304,13.216
5116,5116,3,519,0,0,329,30,10009,1,1,14,1,0,0,6,35.48,35.48
5117,5117,3,298,0,0,343,30,11572,1,1,8,3,0,16.1868,7,34.44,137.76
5118,5118,3,298,0,0,343,30,11572,1,2,11,7,0,296.0671,7,629.93,3149.65
5119,5119,3,298,0,0,343,30,11572,1,1,3,9,0.2,28.6578,7,79.056,237.168
5120,5120,3,437,1,0,233,16,70506,2,1,14,5,0,9.302,4,232.55,465.1
5121,5121,3,437,1,0,233,16,70506,2,2,0,2,0,42.9914,4,99.98,299.94
5122,5122,3,437,1,0,233,16,70506,2,1,12,3,0,9.3312,4,19.44,19.44
5123,5123,3,437,1,0,233,16,70506,2,1,12,2,0,6.3504,4,12.96,51.84
5124,5124,1,199,0,0,329,30,10009,1,0,16,9,0.4,-108.3348,0,464.292,464.292
5125,5125,1,199,0,0,329,30,10009,1,1,7,7,0,31.4916,0,68.46,342.3
5126,5126,1,199,0,0,329,30,10009,1,2,11,4,0,1371.9804,0,2799.96,2799.96
5127,5127,1,199,0,0,329,30,10009,1,1,1,2,0,198.429,0,601.3,1202.6
5128,5128,1,199,0,0,329,30,10009,1,2,13,1,0,4.4174,0,16.99,50.97
5129,5129,1,199,0,0,329,30,10009,1,2,13,3,0,80.6316,0,287.97,575.94
5130,5130,1,199,0,0,329,30,10009,1,1,12,9,0,21.0654,0,44.82,89.64
5131,5131,3,78,1,0,9,3,92804,3,0,9,8,0,37.4144,7,101.12,404.48
5132,5132,3,259,0,0,119,8,32725,2,2,13,3,0.2,37.7916,6,107.976,107.976
5133,5133,3,282,2,0,329,30,10009,1,1,1,7,0,14.6825,4,58.73,234.92
5134,5134,3,282,2,0,329,30,10009,1,1,3,4,0.2,32.6704,4,93.344,186.688
5135,5135,3,16,2,0,452,45,98103,3,1,8,5,0,8.184,5,17.05,85.25
5136,5136,3,630,0,0,437,3,92105,3,1,3,2,0.2,2.7324,5,8.096,24.288
5137,5137,3,760,1,0,345,34,73120,0,0,9,4,0,13.0548,4,30.36,60.72
5138,5138,3,396,0,0,316,30,10550,1,1,7,3,0,10.9698,6,23.34,93.36
5139,5139,3,396,0,0,316,30,10550,1,1,12,5,0,24.2285,6,51.55,154.65
5140,5140,3,695,0,0,438,3,94109,3,2,0,2,0,43.164,4,119.9,599.5
5141,5141,3,286,0,0,329,30,10009,1,0,5,6,0.1,292.776,4,1317.492,2634.984
5142,5142,3,286,0,0,329,30,10009,1,1,15,8,0,18.5136,4,63.84,255.36
5143,5143,3,286,0,0,329,30,10009,1,1,3,1,0.2,1.1225,4,3.592,3.592
5144,5144,3,387,0,0,266,3,90045,3,0,9,2,0,29.3284,5,86.26,86.26
5145,5145,3,387,0,0,266,3,90045,3,1,14,4,0,38.9312,5,139.04,278.08
5146,5146,3,387,0,0,266,3,90045,3,1,1,4,0,16.38,5,46.8,234
5147,5147,3,343,2,0,72,1,85224,3,0,9,4,0.2,1.9224,7,8.544,34.176
5148,5148,3,343,2,0,72,1,85224,3,0,5,3,0.2,105.297,7,842.376,842.376
5149,5149,1,342,0,0,262,30,11561,1,2,13,3,0,352.3065,0,1214.85,6074.25
5150,5150,2,663,1,0,438,3,94109,3,1,14,2,0,16.945,4,67.78,67.78
5151,5151,0,478,1,0,192,24,59601,3,1,14,5,0,10.374,3,39.9,39.9
5152,5152,3,122,0,0,329,30,10011,1,1,3,1,0.2,0.84,6,2.688,5.376
5153,5153,3,122,0,0,329,30,10011,1,1,2,3,0,2.904,6,6.6,26.4
5154,5154,0,436,0,0,226,23,63122,0,1,3,4,0,13.064,1,28.4,85.2
5155,5155,0,436,0,0,226,23,63122,0,0,9,3,0,34.0704,1,212.94,212.94
5156,5156,2,292,2,0,80,11,60653,0,2,13,2,0.2,125.198,4,1001.584,2003.168
5157,5157,2,292,2,0,80,11,60653,0,0,5,3,0.3,-178.8468,4,569.058,569.058
5158,5158,2,292,2,0,80,11,60653,0,0,9,2,0.6,-10.3124,4,14.224,42.672
5159,5159,2,32,1,0,371,1,85345,3,2,13,2,0.2,9.2386,4,105.584,316.752
5160,5160,2,32,1,0,371,1,85345,3,2,13,2,0.2,-14.603,4,68.72,206.16
5161,5161,3,760,1,0,452,45,98103,3,0,4,8,0,259.8896,6,1367.84,2735.68
5162,5162,2,62,0,0,474,20,48180,0,0,5,2,0,33.2156,5,301.96,301.96
5163,5163,3,679,0,0,364,3,91104,3,0,5,3,0.2,-17.0352,5,170.352,511.056
5164,5164,3,666,0,0,297,20,48640,0,1,2,2,0,1.521,6,3.9,15.6
5165,5165,3,666,0,0,297,20,48640,0,1,12,3,0,5.778,6,12.84,64.2
5166,5166,3,666,0,0,297,20,48640,0,1,12,3,0,7.128,6,15.84,63.36
5167,5167,3,666,0,0,297,20,48640,0,0,5,3,0,112.788,6,563.94,2255.76
5168,5168,3,666,0,0,297,20,48640,0,1,14,3,0,11.9586,6,62.94,314.7
5169,5169,3,666,0,0,297,20,48640,0,1,14,3,0,160.623,6,535.41,535.41
5170,5170,2,450,1,0,123,20,48205,0,0,5,5,0,700.98,2,3504.9,14019.6
5171,5171,2,450,1,0,123,20,48205,0,1,12,3,0,69.1776,2,144.12,432.36
5172,5172,2,450,1,0,123,20,48205,0,1,12,3,0,150.984,2,314.55,314.55
5173,5173,0,287,1,0,392,4,81001,3,1,2,1,0.2,0.8946,2,3.408,6.816
5174,5174,3,149,0,0,502,41,76706,0,1,3,2,0.8,-3.5224,5,2.072,4.144
5175,5175,3,149,0,0,502,41,76706,0,0,4,3,0.32,-91.7586,5,328.3992,328.3992
5176,5176,0,397,0,0,438,3,94109,3,1,3,2,0.2,19.968,3,53.248,53.248
5177,5177,3,52,1,0,329,30,10024,1,1,3,3,0.2,1.6848,4,4.992,24.96
5178,5178,3,92,1,0,266,3,90036,3,0,9,2,0,15.8256,6,37.68,188.4
5179,5179,3,92,1,0,266,3,90036,3,2,13,2,0.2,19.3932,6,258.576,775.728
5180,5180,3,92,1,0,266,3,90036,3,1,1,2,0,29.5776,6,75.84,303.36
5181,5181,0,232,1,0,526,37,2895,1,1,12,7,0,21.7728,3,45.36,226.8
5182,5182,0,232,1,0,526,37,2895,1,1,3,3,0,22.89,3,45.78,228.9
5183,5183,0,44,0,0,94,9,31907,2,1,14,3,0,10.0725,3,40.29,40.29
5184,5184,0,44,0,0,94,9,31907,2,1,3,7,0,17.8066,3,38.71,193.55
5185,5185,3,384,0,0,216,8,32216,2,1,14,6,0.2,-337.806,5,1801.632,3603.264
5186,5186,3,273,2,0,374,36,19140,1,2,13,8,0.4,-162.2296,6,748.752,748.752
5187,5187,3,791,0,0,94,12,47201,0,2,0,4,0,15.9968,5,199.96,999.8
5188,5188,3,791,0,0,94,12,47201,0,0,5,7,0,394.212,5,1516.2,3032.4
5189,5189,3,788,0,0,364,41,77506,0,2,0,6,0.2,-27.2922,4,167.952,167.952
5190,5190,3,788,0,0,364,41,77506,0,1,2,2,0.2,4.504,4,45.04,135.12
5191,5191,3,197,0,0,438,3,94122,3,1,7,2,0,11.58,4,23.16,46.32
5192,5192,2,148,1,0,93,38,29203,2,0,9,5,0,43.736,3,397.6,1590.4
5193,5193,2,148,1,0,93,38,29203,2,1,12,7,0,40.4012,3,85.96,85.96
5194,5194,2,148,1,0,93,38,29203,2,1,2,4,0,4.3296,3,13.12,13.12
5195,5195,2,148,1,0,93,38,29203,2,1,3,3,0,22.3734,3,45.66,91.32
5196,5196,3,56,0,0,225,45,98031,3,1,7,3,0,77.4837,5,158.13,790.65
5197,5197,3,56,0,0,225,45,98031,3,2,13,5,0.2,4.36,5,43.6,43.6
5198,5198,3,20,0,0,420,41,78664,0,1,15,3,0.2,-786.0144,5,3930.072,7860.144
5199,5199,3,20,0,0,420,41,78664,0,1,8,1,0.2,0.7776,5,2.304,2.304
5200,5200,3,20,0,0,420,41,78664,0,2,13,3,0.2,32.3982,5,431.976,1727.904
5201,5201,3,20,0,0,420,41,78664,0,2,0,7,0.2,5.7365,5,41.72,166.88
5202,5202,3,628,0,0,342,3,94601,3,0,9,7,0,28.1421,4,104.23,312.69
5203,5203,3,628,0,0,342,3,94601,3,1,14,3,0,18.9702,4,70.26,70.26
5204,5204,3,732,0,0,23,30,13021,1,1,2,2,0,3.0558,6,9.26,9.26
5205,5205,3,732,0,0,23,30,13021,1,1,14,2,0,4.2392,6,105.98,105.98
5206,5206,3,732,0,0,23,30,13021,1,1,8,1,0,0.5828,6,1.24,6.2
5207,5207,3,732,0,0,23,30,13021,1,1,10,2,0,9.936,6,20.7,20.7
5208,5208,3,732,0,0,23,30,13021,1,1,12,5,0,14.161,6,28.9,57.8
5209,5209,3,732,0,0,23,30,13021,1,1,7,1,0,12.7746,6,27.18,135.9
5210,5210,3,789,1,0,330,6,19711,1,1,14,3,0,120.9468,6,465.18,1860.72
5211,5211,2,49,0,0,329,30,10024,1,1,14,3,0,9.8901,4,36.63,36.63
5212,5212,1,161,0,0,399,3,92374,3,1,14,3,0,13.8915,0,51.45,51.45
5213,5213,1,161,0,0,399,3,92374,3,1,10,3,0,3.6018,0,7.83,23.49
5214,5214,1,161,0,0,399,3,92374,3,1,2,5,0,13.452,0,35.4,35.4
5215,5215,1,161,0,0,399,3,92374,3,1,12,5,0,13.455,0,29.9,149.5
5216,5216,3,398,0,0,418,20,48066,0,1,7,2,0,8.2156,6,17.48,17.48
5217,5217,2,574,1,0,266,3,90049,3,1,12,3,0,36.4044,2,79.14,158.28
5218,5218,3,460,1,0,329,30,10011,1,1,2,5,0,4.2,4,8.4,33.6
5219,5219,1,183,0,0,123,20,48205,0,0,5,7,0,134.5302,0,498.26,996.52
5220,5220,3,693,2,0,123,20,48234,0,0,4,3,0,57.4938,6,212.94,212.94
5221,5221,2,595,2,0,464,23,65807,0,1,1,7,0,197.9208,4,706.86,2120.58
5222,5222,2,595,2,0,464,23,65807,0,2,13,5,0,2.299,4,114.95,459.8
5223,5223,2,595,2,0,464,23,65807,0,1,3,7,0,20.7312,4,43.19,172.76
5224,5224,2,389,0,0,266,3,90036,3,1,12,3,0,79.8912,5,166.44,832.2
5225,5225,3,5,0,0,329,30,10011,1,1,3,5,0.2,12.796,5,36.56,73.12
5226,5226,3,5,0,0,329,30,10011,1,1,3,6,0.2,60.4968,5,186.144,558.432
5227,5227,3,5,0,0,329,30,10011,1,0,4,2,0.2,-44.196,5,353.568,1060.704
5228,5228,3,463,2,0,438,3,94109,3,1,12,2,0,40.1702,5,81.98,81.98
5229,5229,2,720,0,0,159,3,93727,3,1,3,2,0.2,5.1184,3,14.624,43.872
5230,5230,2,720,0,0,159,3,93727,3,0,16,5,0.2,8.7145,3,697.16,697.16
5231,5231,2,720,0,0,159,3,93727,3,0,9,1,0,12.6813,3,30.93,123.72
5232,5232,2,720,0,0,159,3,93727,3,1,3,7,0.2,9.2799,3,27.496,54.992
5233,5233,3,478,1,0,477,2,71854,2,0,5,6,0,145.2816,4,605.34,605.34
5234,5234,0,763,0,0,438,3,94110,3,0,16,1,0.2,2.6251,1,210.008,1050.04
5235,5235,0,749,1,0,211,12,46203,0,1,1,3,0,15.9384,3,54.96,109.92
5236,5236,3,244,0,0,93,18,21044,1,0,9,3,0,50.9082,4,164.22,821.1
5237,5237,3,244,0,0,93,18,21044,1,0,4,3,0,36.294,4,362.94,1814.7
5238,5238,3,244,0,0,93,18,21044,1,2,0,2,0,26.3912,4,59.98,119.96
5239,5239,3,272,0,0,440,3,95123,3,1,14,3,0,6.6588,6,332.94,332.94
5240,5240,3,272,0,0,440,3,95123,3,1,3,2,0.2,12.9584,6,39.872,79.744
5241,5241,2,120,1,0,452,45,98115,3,1,15,2,0,3.6936,3,13.68,13.68
5242,5242,3,322,1,0,67,41,75007,0,1,3,3,0.8,-5.6406,4,3.318,3.318
5243,5243,0,423,2,0,16,44,22204,2,1,3,1,0,4.8024,1,10.44,10.44
5244,5244,2,67,1,0,266,3,90032,3,0,16,2,0.2,15.3522,2,136.464,682.32
5245,5245,2,67,1,0,266,3,90032,3,2,13,3,0.2,33.3576,2,333.576,667.152
5246,5246,2,67,1,0,266,3,90032,3,1,3,2,0.2,4.704,2,12.544,12.544
5247,5247,3,381,0,0,155,11,60423,0,1,1,8,0.8,-52.9584,6,20.768,83.072
5248,5248,2,275,0,0,452,45,98105,3,2,0,3,0,10.875,2,43.5,87
5249,5249,3,97,1,0,374,36,19143,1,1,8,4,0.2,4.0872,5,12.576,62.88
5250,5250,3,268,0,0,94,9,31907,2,2,0,5,0,19.996,6,249.95,749.85
5251,5251,3,268,0,0,94,9,31907,2,1,12,4,0,23.0864,6,49.12,196.48
5252,5252,0,746,0,0,500,44,23464,2,1,1,3,0,53.0439,3,182.91,914.55
5253,5253,2,577,2,0,121,45,98198,3,1,3,2,0.2,33.64,4,107.648,538.24
5254,5254,2,12,1,0,38,36,18018,1,0,5,2,0.3,-7.098,2,99.372,397.488
5255,5255,2,12,1,0,38,36,18018,1,0,9,2,0.2,-5.4548,2,33.568,100.704
5256,5256,3,141,0,0,345,34,73120,0,1,12,2,0,4.752,6,10.56,52.8
5257,5257,3,219,0,0,395,3,91730,3,1,12,6,0,18.6624,5,38.88,194.4
5258,5258,0,788,0,0,266,3,90032,3,1,12,5,0,16.544,2,35.2,105.6
5259,5259,3,502,2,0,374,36,19120,1,1,12,3,0.2,15.9348,6,45.528,45.528
5260,5260,0,667,2,0,207,41,77036,0,2,13,3,0.2,14.7582,3,196.776,787.104
5261,5261,0,667,2,0,207,41,77036,0,1,3,2,0.8,-4.818,3,2.92,8.76
5262,5262,0,667,2,0,207,41,77036,0,0,16,1,0.3,-22.948,3,200.795,1003.975
5263,5263,0,667,2,0,207,41,77036,0,2,0,4,0.2,-2.918,3,46.688,233.44
5264,5264,0,667,2,0,207,41,77036,0,1,2,3,0.2,3.5529,3,21.864,21.864
5265,5265,0,121,1,0,452,45,98103,3,1,12,2,0,5.7624,3,11.76,58.8
5266,5266,0,121,1,0,452,45,98103,3,1,12,3,0,82.2906,3,167.94,167.94
5267,5267,0,121,1,0,452,45,98103,3,1,1,1,0,1.0114,3,3.89,11.67
5268,5268,3,539,2,0,527,30,10701,1,2,11,4,0,24.1224,5,52.44,104.88
5269,5269,1,133,0,0,438,3,94110,3,0,9,4,0,11.6496,0,32.36,97.08
5270,5270,1,133,0,0,438,3,94110,3,1,1,5,0,113.848,0,406.6,1219.8
5271,5271,1,341,1,0,266,3,90008,3,0,9,4,0,8.0968,0,27.92,111.68
5272,5272,1,341,1,0,266,3,90008,3,0,16,7,0.2,-14.9877,0,399.672,1199.016
5273,5273,0,602,2,0,295,8,33142,2,1,3,4,0.7,-2.6208,3,3.744,18.72
5274,5274,2,717,0,0,60,43,5408,1,0,5,3,0,178.8,2,715.2,3576
5275,5275,3,435,1,0,150,2,72701,2,2,0,4,0,70.312,6,159.8,479.4
5276,5276,3,435,1,0,150,2,72701,2,2,0,5,0,8.5025,6,44.75,179
5277,5277,3,74,2,0,344,41,79762,0,0,5,6,0.3,-9.7176,4,340.116,1360.464
5278,5278,3,588,0,0,500,44,23464,2,1,12,4,0,48.5392,6,105.52,422.08
5279,5279,3,44,0,0,299,47,53209,0,2,0,1,0,1.8872,4,13.48,26.96
5280,5280,3,212,0,0,123,20,48234,0,1,14,2,0,22.2352,5,85.52,427.6
5281,5281,3,722,1,0,410,21,55901,0,0,9,2,0,2.9568,5,6.16,6.16
5282,5282,3,722,1,0,410,21,55901,0,1,12,3,0,17.3148,5,36.84,73.68
5283,5283,3,238,1,0,452,45,98105,3,1,14,3,0,0,5,15.84,63.36
5284,5284,3,238,1,0,452,45,98105,3,1,10,3,0,22.2,5,44.4,133.2
5285,5285,0,466,0,0,267,4,80027,3,1,7,9,0.2,7.434,1,21.24,84.96
5286,5286,0,466,0,0,267,4,80027,3,1,3,8,0.7,-7.3232,1,9.552,9.552
5287,5287,0,466,0,0,267,4,80027,3,0,4,3,0.7,-152.9847,1,89.991,269.973
5288,5288,3,11,2,0,438,3,94122,3,1,12,4,0,80.3404,5,163.96,819.8
5289,5289,3,429,0,0,207,41,77036,0,1,12,2,0.2,6.2664,7,17.904,17.904
5290,5290,3,429,0,0,207,41,77036,0,0,5,5,0.3,-13.81,7,966.7,1933.4
5291,5291,3,429,0,0,207,41,77036,0,1,12,6,0.2,61.4628,7,182.112,546.336
5292,5292,0,599,0,0,295,8,33180,2,1,14,1,0.2,0.3348,3,4.464,22.32
5293,5293,3,538,0,0,287,33,44256,1,0,16,1,0.4,-15.4764,4,51.588,154.764
5294,5294,3,89,1,0,418,21,55113,0,1,10,8,0,23.184,4,50.4,50.4
5295,5295,3,198,0,0,207,41,77041,0,1,12,2,0.2,32.4684,5,89.568,179.136
5296,5296,3,763,0,0,527,30,10701,1,0,9,1,0,4.0203,4,14.89,74.45
5297,5297,3,763,0,0,527,30,10701,1,2,13,8,0,135.98,4,543.92,2175.68
5298,5298,0,201,1,0,437,3,92037,3,1,7,2,0,1.9176,3,4.08,12.24
5299,5299,0,201,1,0,437,3,92037,3,1,10,3,0,8.694,3,18.9,56.7
5300,5300,3,45,1,0,464,44,22153,2,0,16,10,0,386.835,4,2275.5,4551
5301,5301,3,45,1,0,464,44,22153,2,2,0,6,0,653.301,4,1979.7,5939.1
5302,5302,3,45,1,0,464,44,22153,2,1,10,6,0,29.808,4,62.1,124.2
5303,5303,3,10,0,0,116,11,62521,0,0,5,2,0.3,-1.0656,4,37.296,111.888
5304,5304,0,394,2,0,163,41,75043,0,0,9,2,0.6,-7.476,2,8.544,8.544
5305,5305,3,82,1,0,343,30,11572,1,0,9,5,0,28.959,5,68.95,137.9
5306,5306,3,82,1,0,343,30,11572,1,1,14,3,0,80.0199,5,296.37,889.11
5307,5307,3,82,1,0,343,30,11572,1,2,13,2,0,1.999,5,39.98,119.94
5308,5308,0,559,0,0,207,41,77095,0,0,5,3,0.3,-46.3998,2,191.058,573.174
5309,5309,0,559,0,0,207,41,77095,0,1,2,5,0.2,3.912,2,13.04,13.04
5310,5310,0,559,0,0,207,41,77095,0,1,3,6,0.8,-2287.782,2,1525.188,7625.94
5311,5311,3,709,2,0,179,31,27834,2,1,10,4,0.2,3.3408,6,9.216,9.216
5312,5312,3,709,2,0,179,31,27834,2,1,15,2,0.2,3.506,6,28.048,56.096
5313,5313,3,232,1,0,438,3,94110,3,0,9,2,0,21.4368,5,64.96,64.96
5314,5314,3,232,1,0,438,3,94110,3,1,7,4,0,14.9744,5,30.56,122.24
5315,5315,3,189,0,0,178,31,27405,2,0,5,9,0.2,11.691,6,187.056,748.224
5316,5316,0,214,2,0,228,40,37918,2,0,9,2,0.2,1.3284,3,11.808,47.232
5317,5317,0,214,2,0,228,40,37918,2,0,9,1,0.2,,3,9.656,48.28
5318,5318,0,214,2,0,228,40,37918,2,1,12,4,0.2,,3,20.736,103.68
5319,5319,0,214,2,0,228,40,37918,2,1,3,3,0.7,-21.888,3,27.36,27.36
5320,5320,0,214,2,0,228,40,37918,2,0,16,7,0.4,-1002.7836,3,2314.116,6942.348
5321,5321,0,214,2,0,228,40,37918,2,1,3,4,0.7,-26.2476,3,34.236,34.236
5322,5322,0,214,2,0,228,40,37918,2,0,9,2,0.2,5.928,3,19.76,39.52
5323,5323,2,732,0,0,171,25,68801,0,1,12,2,0,7.98,5,15.96,79.8
5324,5324,3,769,0,0,240,3,90712,3,1,2,5,0,6.253,5,16.9,33.8
5325,5325,3,769,0,0,240,3,90712,3,0,9,6,0,9.0288,5,25.08,125.4
5326,5326,3,682,1,0,247,19,1841,1,1,2,2,0,2.004,5,6.68,26.72
5327,5327,2,480,0,0,266,3,90049,3,1,12,3,0,9.3312,2,19.44,38.88
5328,5328,3,544,0,0,207,41,77036,0,2,13,2,0.2,2.394,4,31.92,63.84
5329,5329,2,107,0,0,329,30,10035,1,1,3,2,0.2,11.7488,3,33.568,100.704
5330,5330,3,151,0,0,329,30,10011,1,0,9,1,0,24.9366,4,63.94,191.82
5331,5331,3,151,0,0,329,30,10011,1,1,3,5,0.2,20.4525,4,60.6,121.2
5332,5332,3,151,0,0,329,30,10011,1,1,15,4,0,6.5888,4,22.72,68.16
5333,5333,3,419,0,0,330,6,19711,1,0,9,4,0,4.0584,6,10.68,10.68
5334,5334,3,419,0,0,330,6,19711,1,1,12,3,0,8.4966,6,17.34,34.68
5335,5335,3,419,0,0,330,6,19711,1,1,12,1,0,1.5548,6,3.38,3.38
5336,5336,3,532,1,0,452,45,98105,3,1,3,4,0.2,8.7672,4,26.976,53.952
5337,5337,3,51,1,0,451,1,85254,3,1,12,7,0.2,111.5688,5,307.776,923.328
5338,5338,2,229,0,0,343,30,11572,1,1,14,5,0,4.891,5,244.55,733.65
